ID,name,country,businessId
c14c7e72-72a8-43f9-9952-af6077f454b0,Jorge Luis Borges,,BIZ-BBE-0285
c14902df-ae5d-4443-a0b5-9ed320711019,Joseph Campbell,,BIZ-BBE-0286
33e51dfc-f081-4f9d-a5c2-563ab2c66f2b,Joseph Conrad,,BIZ-BBE-0287
6bb74ccd-3c83-47d5-a46d-47cf12695bf7,Joseph Heller,,BIZ-BBE-0288
6a9445d4-1b8f-4dc4-9c2e-42caef2a6684,Joseph Smith Jr.,,BIZ-BBE-0289
f5e1d156-78e3-407c-9a8a-8bb730be5f70,Jostein Gaarder,,BIZ-BBE-0290
3625ea0c-b8f2-46a0-a0fc-9170c62bc519,José Saramago,,BIZ-BBE-0291
5457bd8d-a035-4dae-8ad5-cb2bf6b28c44,Judy Blume,,BIZ-BBE-0292
ed41a459-ff28-44d6-ad94-6bd20129ec9c,Jules Verne,,BIZ-BBE-0293
8536fce3-0599-48a7-a9f0-4048ee6980a8,Julie Kagawa,,BIZ-BBE-0294
d17e30b8-e68b-48ed-8252-2a86667f2bad,Juliet Marillier,,BIZ-BBE-0295
22a9de1b-8a14-4f8c-9633-c9db45fbc5d7,Jung Chang,,BIZ-BBE-0296
a332dd37-ed78-4e4b-997c-901c94c94ccd,Junot Díaz,,BIZ-BBE-0297
3928fb19-7d3d-4172-845b-dc846afe4aeb,Justin Cronin,,BIZ-BBE-0298
c1d694f6-9822-45e7-91ab-aced54675f7e,Kahlil Gibran,,BIZ-BBE-0299
abe7245e-adde-448d-849c-b3cfe70706f6,Kami Garcia,,BIZ-BBE-0300
e7abfe04-646b-440f-a609-b0ba294380f1,Karen Marie Moning,,BIZ-BBE-0301
d6f55b9b-de91-465a-94dc-c0ed8b504097,Kate Chopin,,BIZ-BBE-0302
69c0c173-f710-4c03-899a-08b20e08e629,Kate DiCamillo,,BIZ-BBE-0303
c30a0ff9-6f10-4cf1-a17f-89c31bb00af7,Kate Morton,,BIZ-BBE-0304
80310b03-dd6d-4d34-8310-574878f0c2bc,Katherine Dunn,,BIZ-BBE-0305
4a73a973-2a8b-47e2-ae15-40533284f1c2,Katherine Paterson,,BIZ-BBE-0306
66dfe9a3-faa3-40ee-8512-b67499ba2e64,Kathryn Stockett,,BIZ-BBE-0307
ae654967-5f2a-4cf7-91d8-a4f1cf08d170,Kazuo Ishiguro,,BIZ-BBE-0308
4188e7ec-6a25-4369-a4f4-f53a16472b88,Kelley Armstrong,,BIZ-BBE-0309
91934208-cfc9-4c2e-8966-b95c5bb55a80,Ken Follett,,BIZ-BBE-0310
249fbad8-507b-45a7-ad4d-6d77919ad226,Ken Kesey,,BIZ-BBE-0311
464f63eb-962f-42ad-8c7c-7b27ca3e07aa,Kenneth Grahame,,BIZ-BBE-0312
3f27d020-4801-4963-b8d3-d30d3f83c7f9,Kenneth Thomas,,BIZ-BBE-0313
e1594517-0c75-4348-9ce1-744e65922483,Kerstin Gier,,BIZ-BBE-0314
f9066b8f-8133-4ebf-897b-fa5497a70cb0,Khaled Hosseini,,BIZ-BBE-0315
38caf2d9-6ad7-4b1e-8508-c42934100fa5,Ki Longfellow,,BIZ-BBE-0316
e9c4ec39-d6b7-48b4-bcd2-f89dac688dd4,Kiera Cass,,BIZ-BBE-0317
1d86bb4b-041b-4b10-be79-79fd7d0d9690,Kim Edwards,,BIZ-BBE-0318
60ac765b-6818-4584-8f4b-cfdece8a3373,Kim Harrison,,BIZ-BBE-0319
2af5fa5b-4d28-480f-b202-7c2c93ba8793,Koushun Takami,,BIZ-BBE-0320
9a7efd19-b074-434e-bb9b-96b4c2372b23,Krishna-Dwaipayana Vyasa,,BIZ-BBE-0321
8b9bf316-43d9-4d5a-91db-30b8d518f95e,Kristin Cashore,,BIZ-BBE-0322
f3171ddb-3789-4f6c-bd28-2b5bbe88f14f,Kristin Hannah,,BIZ-BBE-0323
7ca02958-8816-4ae1-a2f3-5de3d12744ff,Kurt Vonnegut Jr.,,BIZ-BBE-0324
fb7d26c1-abe5-4b9a-9efb-9b18285c7460,Kyle Keyes,,BIZ-BBE-0325
eaec3d16-0caf-46a7-af6a-69f8938758a3,L. Frank Baum,,BIZ-BBE-0326
3613b8ab-418e-4ecd-bab4-9d9cea3a2141,L.J. Smith,,BIZ-BBE-0327
6c22258e-b989-4c61-ba79-d69ca681b153,L.M. Montgomery,,BIZ-BBE-0328
bf9e6ddb-623b-447c-b2f9-afa4664e1b7e,Laini Taylor,,BIZ-BBE-0329
c2233212-14d1-47d3-8f4d-344083ce0b2b,Lao Tzu,,BIZ-BBE-0330
2aa0c45b-dd3d-4db8-a934-8877c242ce8d,Larry McMurtry,,BIZ-BBE-0331
eb3f3107-45fa-4a31-9a61-9a82a7cc021d,Laura Esquivel,,BIZ-BBE-0332
956e7e89-239a-4cf0-84ac-b3be3da1214f,Laura Hillenbrand,,BIZ-BBE-0333
6ef381e1-f6f6-4c32-8091-50eb449a584f,Laura Ingalls Wilder,,BIZ-BBE-0334
8f54fcd8-8b71-4883-908e-4c6ea2e05be1,Laurell K. Hamilton,,BIZ-BBE-0335
9b648fbe-4128-40aa-83bc-19c0e882fc6f,Lauren Kate,,BIZ-BBE-0336
fec92624-6a9c-49b2-a79d-64f75cafe9b0,Lauren Oliver,,BIZ-BBE-0337
d8638891-aea1-4bb7-98e6-a2e2e37b711c,Lauren Weisberger,,BIZ-BBE-0338
9e0cb097-392e-4fab-8f9e-d80bcf56db71,Laurie Halse Anderson,,BIZ-BBE-0339
3aac4504-621a-4de8-9f74-0833378704c2,Leif Enger,,BIZ-BBE-0340
c4285816-00ee-4a57-bbf3-8405e5babfcc,Leigh Bardugo,,BIZ-BBE-0341
15a3629f-0935-416c-88b6-364b0ba5b099,Lemony Snicket,,BIZ-BBE-0342
837851e0-10aa-4a25-a4fe-f5c0b38dd3f3,Leo Tolstoy,,BIZ-BBE-0343
5493a661-ce16-4d24-8997-d0f0192fa2c6,Leon Uris,,BIZ-BBE-0344
daa8fbca-20bb-4421-b279-71c866272a35,Lewis Carroll,,BIZ-BBE-0345
212c252f-e4f1-4c2e-a93c-b441daa2aa0d,Libba Bray,,BIZ-BBE-0346
d4ad1bb8-4bfa-4711-ab56-b105babc94df,Lionel Shriver,,BIZ-BBE-0347
7fc9b829-1c22-4c96-a7ee-00372d301c93,Lisa Genova,,BIZ-BBE-0348
a18ad017-dec1-488a-b0f4-5bc3e0d3a693,Lisa See,,BIZ-BBE-0349
4467ed29-1f0c-46a9-a21c-6ca11785b40b,Lois Lowry,,BIZ-BBE-0350
4e3a1ce0-c558-49ab-9210-024e800412a7,Louis Sachar,,BIZ-BBE-0351
cdffd437-d04f-466d-9da9-718147df9e3e,Louis de Bernières,,BIZ-BBE-0352
c1fb0ee0-7de1-4933-a644-c4f6f8e0f7db,Louis-Ferdinand Céline,,BIZ-BBE-0353
35d15e72-bfb7-4d60-ae86-c3141e690cb4,Louisa May Alcott,,BIZ-BBE-0354
98239fbf-8ca3-451c-9f0f-c4ea35ac8a8f,M.M. Kaye,,BIZ-BBE-0355
d82b3720-c2a0-40b7-9a74-1a2f23fb4861,Madeleine L'Engle,,BIZ-BBE-0356
60241f78-02fe-4f4a-98f8-f25f54a76a47,Madeline Miller,,BIZ-BBE-0357
b731b37d-f00a-43bc-9da3-97e255e71b9f,Maggie Stiefvater,,BIZ-BBE-0358
8bbf0052-43a9-44ad-807a-53528da9a5d4,Marcel Proust,,BIZ-BBE-0359
ed905b3a-1ce5-456e-9081-189152c6007a,Marcus Aurelius,,BIZ-BBE-0360
3635e857-56c7-47ff-9a2f-404baa6b9f51,Margaret Atwood,,BIZ-BBE-0361
80ee7d01-3af6-4254-81cc-e946d3e0fb57,Margaret Mitchell,,BIZ-BBE-0362
a4739faf-d411-489f-bcaa-d2d307440748,Margaret Wise Brown,,BIZ-BBE-0363
81cadc02-a9d9-4b3f-9e46-9f27b1fc4fb1,Margery Williams Bianco,,BIZ-BBE-0364
b9b9b5ba-d000-4c86-8d2c-0d721fa24a34,Maria V. Snyder,,BIZ-BBE-0365
9a2d553a-a4af-426f-9fe3-ec89f5d9b797,Marie Lu,,BIZ-BBE-0366
c110c2f2-cddf-4e69-8937-ae27baeaba59,Mario Puzo,,BIZ-BBE-0367
381d3324-cfe2-4e24-bf33-245d1f889a4b,Marion Zimmer Bradley,,BIZ-BBE-0368
1eb80f04-c8a7-46fa-a242-cae276aadc0a,Marissa Meyer,,BIZ-BBE-0369
d2c3795c-36f3-4c9f-b227-aeb545b1afc9,Mark Haddon,,BIZ-BBE-0370
ba820c4d-1ce5-4745-b1f2-dd1ef1c26ecd,Mark Twain,,BIZ-BBE-0371
fa45c104-feac-4497-98e2-00c5245b644b,Mark Z. Danielewski,,BIZ-BBE-0372
3821885a-ba09-43e6-ac70-3f66d99b6bc4,Markus Zusak,,BIZ-BBE-0373
dc151ab3-cc76-4251-9b16-cdf91461e323,Martin Heidegger,,BIZ-BBE-0374
463ada30-38b1-437c-9d01-d4e3437479d2,Mary Ann Shaffer,,BIZ-BBE-0375
b1beb147-c1f1-4345-a53b-06f7dc5232e4,Mary Doria Russell,,BIZ-BBE-0376
263b4d9d-af28-4054-b8e8-8a0f76df4e72,Mary Wollstonecraft Shelley,,BIZ-BBE-0377
ef18d2a6-e002-4b83-9e7d-bbf3b91cbd49,Maurice Sendak,,BIZ-BBE-0378
31290be3-4800-4889-871f-e3c68d878ed5,Max Brooks,,BIZ-BBE-0379
d9ff056b-ce3c-4f9f-882e-951bc64907b0,Max Lucado,,BIZ-BBE-0380
7f8e3b87-4ba4-425d-b488-86a3721585ce,Maya Angelou,,BIZ-BBE-0381
e2b84ff6-3855-4bae-9591-56ffcbc25949,Melissa Marr,,BIZ-BBE-0382
1494859d-86c7-4c84-95c1-c9dbf3265fb1,Melissa de la Cruz,,BIZ-BBE-0383
7b35cb1d-7e02-48ee-a1c9-1baf5de757f0,Michael Chabon,,BIZ-BBE-0384
e09570e5-4f6a-42c1-a967-dddde4cc48ef,Michael Crichton,,BIZ-BBE-0385
8723dd8f-847c-4245-835a-d22c35ba1247,Michael Cunningham,,BIZ-BBE-0386
5672fa7f-3c1a-40c9-a0da-8694f66767df,Michael Ende,,BIZ-BBE-0387
343e00a9-7f10-4309-adf0-e7a9f053f782,Michael Grant,,BIZ-BBE-0388
1041b286-7dcf-4f7e-8f67-3529db475811,Michael Ondaatje,,BIZ-BBE-0389
36bf0357-d125-426f-b27a-2f4e3ccdc0d6,Michael Pollan,,BIZ-BBE-0390
dde3fd39-c2d1-423d-8fb2-8a98b4e2bf03,Michael Shaara,,BIZ-BBE-0391
17bba250-eafc-40bb-a163-9ca037a2a500,Michelle Hodkin,,BIZ-BBE-0392
72fba024-ff5f-428e-b667-27f62403ce61,Miguel de Cervantes Saavedra,,BIZ-BBE-0393
d9a86a74-393b-4630-a941-3d03a1609b51,Mikhail Bulgakov,,BIZ-BBE-0394
7825b893-737e-4862-88f7-218e2552633c,Milan Kundera,,BIZ-BBE-0395
d8585484-7785-4756-982c-95bb3dc74632,Mildred D. Taylor,,BIZ-BBE-0396
d1d44df7-025c-40db-99b7-a05630400426,Mitch Albom,,BIZ-BBE-0397
ca32b782-0fb2-4480-b37a-24bdf15fbe1a,Munro Leaf,,BIZ-BBE-0398
05cb1e4d-d279-43af-bb06-399a74d7e49f,Muriel Barbery,,BIZ-BBE-0399
9470a40e-2571-46af-b6c0-4770290d870c,Nancy E. Turner,,BIZ-BBE-0400
869eeee1-5248-4c77-b985-6698e66a2765,Natalie Babbitt,,BIZ-BBE-0401
52a1bc50-dcef-4686-82f6-f7ccbb5d3dd5,Nathaniel Hawthorne,,BIZ-BBE-0402
2e2473fe-7b9a-4f76-b97f-27e725019488,Neal Shusterman,,BIZ-BBE-0403
6fbe5162-a642-41ee-983d-e30c43e886e3,Neal Stephenson,,BIZ-BBE-0404
627ba7d5-358f-4c0b-9d08-15c52b1ea08c,Ned Vizzini,,BIZ-BBE-0405
394cc408-6f71-4de2-87a3-cfc6429cfdd8,Neil Gaiman,,BIZ-BBE-0406
a3c4c6d5-d1e9-4db4-b2fc-71756dab576b,Nevil Shute,,BIZ-BBE-0407
4a554bb9-1400-4b88-b94e-6781dcd3e3ca,Niccolò Machiavelli,,BIZ-BBE-0408
0fe03f80-6185-4e2d-9e64-ce33dc5a245f,Nicholas Evans,,BIZ-BBE-0409
c7cd3e82-369a-481f-9dd4-4df9db1ca6f4,Nicholas Sparks,,BIZ-BBE-0410
1e643ad6-f1e0-4bfb-8a24-bb0388cc6ff5,Nick Hornby,,BIZ-BBE-0411
744a54cb-9ea7-47f3-8e3f-4add859a75b9,Nicole Krauss,,BIZ-BBE-0412
c4119931-cf21-468e-b83a-0a534f16125f,Norman Maclean,,BIZ-BBE-0413
9cdb3ef4-5715-4256-9af4-7972a02d9980,Norton Juster,,BIZ-BBE-0414
9309603a-0c20-425e-9a3d-e9e776a20a36,Olive Ann Burns,,BIZ-BBE-0415
3c04d14a-c35e-404b-aa8f-de256c8851f9,Orson Scott Card,,BIZ-BBE-0416
edf622e9-5922-4be1-8db5-ab32434d9e51,Oscar Wilde,,BIZ-BBE-0417
b052be41-3854-46e7-b4d3-f074865e24d4,P.C. Cast,,BIZ-BBE-0418
ebd95ca3-f7fa-4da6-92ba-3199d9621443,P.D. Eastman,,BIZ-BBE-0419
a0897468-a220-4419-8b0e-b5532797a6a2,P.L. Travers,,BIZ-BBE-0420
59a0d9cc-5fe2-4b2f-bce4-5b7d4c416797,Pablo Neruda,,BIZ-BBE-0421
9f9d3af7-0cba-47bd-80d5-394f68d3a305,Pat Conroy,,BIZ-BBE-0422
83a8d31f-8c21-440c-aba2-24200f6b1f92,Patricia Briggs,,BIZ-BBE-0423
9e185041-ebed-4854-bcbd-7454802a34ca,Patrick Ness,,BIZ-BBE-0424
92ae9197-9170-40f5-9ee7-b9d2449792da,Patrick Rothfuss,,BIZ-BBE-0425
e716667c-7062-4a69-a91f-3c92548c7526,Patrick Süskind,,BIZ-BBE-0426
555430e4-2524-4993-8bde-a22c0fdbb0b1,Paula Hawkins,,BIZ-BBE-0427
b2a1434f-7abb-4334-a5dc-7c4b8f77a205,Paullina Simons,,BIZ-BBE-0428
0856b590-0572-4643-a762-3152cce5b300,Paulo Coelho,,BIZ-BBE-0429
6bfad46b-9df5-4205-835e-f46f78ae183c,Pearl S. Buck,,BIZ-BBE-0430
a58c7e66-c73d-463a-ad58-cdc5fd72939a,Peter Høeg,,BIZ-BBE-0431
c9a0163e-a454-4916-a83e-ad69bb516707,Peter S. Beagle,,BIZ-BBE-0432
ef523a7b-95c7-43ca-abcf-6359d4e776d3,Philip K. Dick,,BIZ-BBE-0433
9f195224-d165-44df-a364-43d8f9f14ce7,Philip Pullman,,BIZ-BBE-0434
b2e205cc-dd56-4f2e-aa02-ae967660b33a,Philippa Gregory,,BIZ-BBE-0435
25910cba-348f-4f94-a46b-467aa9452efc,Pierce Brown,,BIZ-BBE-0436
2f7f151c-a4f2-4cca-b8c2-8844a580dede,Pittacus Lore,,BIZ-BBE-0437
4c8fe81b-b9ad-49f7-a283-15eba16e30f7,Plato,,BIZ-BBE-0438
9ef2c05f-afb5-4fbf-ae84-ae04650cd4ee,R.D. Ronald,,BIZ-BBE-0439
8a9219ad-a955-4df7-899e-420f88ff8dc4,R.J. Palacio,,BIZ-BBE-0440
d6a3488f-a709-4a57-a399-df725e731941,Rachel Caine,,BIZ-BBE-0441
466d1470-a3df-4304-85cb-00684da07a80,Rachel Hawkins,,BIZ-BBE-0442
86fbe1b9-b591-4722-b059-f730e1c922ca,Rainbow Rowell,,BIZ-BBE-0443
c4fcfe9f-eaff-4fb0-9e77-f71c85349a5e,Ralph Ellison,,BIZ-BBE-0444
8fc749a8-e06a-4662-9c43-be800ffd6cdb,Randy Pausch,,BIZ-BBE-0445
72a88afd-7f2b-4e7c-a272-a7af65a4afe4,Ransom Riggs,,BIZ-BBE-0446
a6e25067-3084-43f3-a9a7-5f0bdb718d3a,Ray Bradbury,,BIZ-BBE-0447
b3c0f97a-123e-4ed9-95c3-5505d112a73a,Raymond Chandler,,BIZ-BBE-0448
6617b7f7-4ee4-4e13-b785-6089b056cd00,Raymond E. Feist,,BIZ-BBE-0449
bf4c37e0-815f-4d18-8931-7aef90f2da79,Rebecca Wells,,BIZ-BBE-0450
af9eaf70-57c4-43b9-af0b-a356bcadd4c8,Reduced Shakespeare Company,,BIZ-BBE-0451
a950c335-5b14-4e0d-b197-58d5dcfa95a7,Rhonda Byrne,,BIZ-BBE-0452
19943404-a429-40b2-9cfd-216ba776599c,Richard Adams,,BIZ-BBE-0453
8159f441-faed-444a-a931-5d9de78976b8,Richard Bach,,BIZ-BBE-0454
450f261d-ac61-43e7-b42d-02de329f2e9e,Richard Bachman,,BIZ-BBE-0455
55a163f6-f0d8-43bf-9255-83bfaee5e162,Richard Dawkins,,BIZ-BBE-0456
9f721c0f-18fe-45f0-9b1c-585b2f257b31,Richard Llewellyn,,BIZ-BBE-0457
c1128f5c-a03e-4168-b694-e0c675ba3bc0,Richard Matheson,,BIZ-BBE-0458
a36a27fa-1a7a-4a6b-a22b-dac7302077fd,Richard Wright,,BIZ-BBE-0459
5085065f-84e4-43fd-b33f-4c55e563a6ce,Richard Yates,,BIZ-BBE-0460
b9a67766-8f8e-4297-8e9b-21b89d3e33d8,Richelle Mead,,BIZ-BBE-0461
e43cf911-abc3-4fd5-9995-136137521473,Rick Riordan,,BIZ-BBE-0462
650b1bcb-7ba0-4289-8132-cd5ae2235ffe,Rick Yancey,,BIZ-BBE-0463
eec1d307-af8b-4ccc-b5e7-80b9ccda0cb1,Roald Dahl,,BIZ-BBE-0464
0d18f7c5-c4e1-4d04-8898-1f381599b878,Robert A. Heinlein,,BIZ-BBE-0465
20c465e7-7c6b-4026-a698-b5983b34f103,Robert Frost,,BIZ-BBE-0466
d623d396-170d-4677-aa1e-5cf0165a0e0d,Robert Graves,,BIZ-BBE-0467
1432c8bc-6f4d-4a6f-983a-61f1ac9c890a,Robert James Waller,,BIZ-BBE-0468
7ba51a94-f795-4b4b-b8cb-62702c1e6970,Robert Jordan,,BIZ-BBE-0469
9edc9fd5-406e-4830-a098-d7f03d8117ad,Robert Louis Stevenson,,BIZ-BBE-0470
9111f508-5d20-40da-9299-352b1deeb523,Robert Ludlum,,BIZ-BBE-0471
d8863380-f595-4a55-8f56-ac0979bcfdd0,Robert M. Pirsig,,BIZ-BBE-0472
1c45fccd-c9a7-4720-b3bf-ab4db220c9ed,Robert Munsch,,BIZ-BBE-0473
7bb61f2e-3050-405b-9707-9af99fa0a194,Robert Musil,,BIZ-BBE-0474
a2535485-694f-4564-9058-554206058dc2,Robert Penn Warren,,BIZ-BBE-0475
d94d8dd4-e91e-4eb3-8b46-dafa3bf8f169,Robert R. McCammon,,BIZ-BBE-0476
1a64d5f3-3a59-4fe8-9f46-9e0fb1f76dcf,Robin Hobb,,BIZ-BBE-0477
17310037-df37-4e08-9897-1000b6da14fc,Robin McKinley,,BIZ-BBE-0478
8b3aead6-8b27-470e-8d14-becae43d5234,Robyn Mundell,,BIZ-BBE-0479
d35b7532-f1b8-43bb-a920-78cab6d7f718,Rohinton Mistry,,BIZ-BBE-0480
194dcf3a-bc8e-45fc-99fe-b6920fae39c6,Rosamunde Pilcher,,BIZ-BBE-0481
0479bc90-bd7f-43cd-9409-6346385d7011,Rudyard Kipling,,BIZ-BBE-0482
d122743e-5b08-490c-93ea-10c6f56a3b1e,Ruta Sepetys,,BIZ-BBE-0483
c4b0cd89-a82f-43dc-8847-4e7e4adbd0d4,S.C. Stephens,,BIZ-BBE-0484
4775a181-668d-4538-8c63-7e2da0ec8336,S.E. Hinton,,BIZ-BBE-0485
0955fa99-6683-46b7-a5c4-d77551ddd708,Sabaa Tahir,,BIZ-BBE-0486
e25ff917-7330-4316-8631-5b60fe6b9186,Salman Rushdie,,BIZ-BBE-0487
7b3731e7-ef4c-4cd1-a31a-949ca3ac4d02,Samantha Young,,BIZ-BBE-0488
e288eaba-dbd7-4395-b1bd-17bf76b772a1,Samuel Beckett,,BIZ-BBE-0489
c742cd77-d061-48bb-a87d-4c428f03748f,Samuel Taylor Coleridge,,BIZ-BBE-0490
7e8e6e26-178e-4b18-9eb4-2c69845c9cb0,Sara Gruen,,BIZ-BBE-0491
27c6702c-611e-47e5-a6eb-ef9686843e62,Sarah Dessen,,BIZ-BBE-0492
12f52ad9-01d3-4682-9d96-d87e64d08593,Sarah J. Maas,,BIZ-BBE-0493
c8b13835-9fb0-4602-b3ad-7363ff459937,Sarah Waters,,BIZ-BBE-0494
9513c110-c060-46b3-9f2e-a2bccff7dded,Scott Lynch,,BIZ-BBE-0495
44cedff1-adf6-4322-8269-e4fa0c6dc194,Scott O'Dell,,BIZ-BBE-0496
2b1fe645-442f-4fe5-8004-4529e53abf2f,Scott Westerfeld,,BIZ-BBE-0497
6b87b528-f775-43fc-9195-4cd41b0e131d,Sebastian Faulks,,BIZ-BBE-0498
735ac46e-a503-431f-b863-cd2834d24823,Shannon Hale,,BIZ-BBE-0499
7834e9e1-e34a-4f45-a56f-af3a1479adf7,Sharon Creech,,BIZ-BBE-0500
c680bf6b-f99a-4e45-b340-a0df1ebd66ac,Shel Silverstein,,BIZ-BBE-0501
756ca21d-ceb7-4ae6-8836-bfd98d323c8a,Sherrilyn Kenyon,,BIZ-BBE-0502
da8bf39b-14b0-4fc5-a9e9-bdd308034ccd,Shirley Jackson,,BIZ-BBE-0503
9a191e68-85d2-4e32-8e6e-ddc94190a905,Simone Elkeles,,BIZ-BBE-0504
f9f7aabd-0c9f-481e-9f0e-21c839d0ec49,Sophie Kinsella,,BIZ-BBE-0505
a7edca8a-831f-42c6-b530-959badeef2ff,Sophocles,,BIZ-BBE-0506
5e2d1c4a-11bb-482e-a9b3-7c880554e630,Stephanie Perkins,,BIZ-BBE-0507
03d3a3b0-9f23-4ccc-b172-b280d406ec2a,Stephen Chbosky,,BIZ-BBE-0508
b2c7872b-6157-4069-ac09-2cc6581c49a5,Stephen Hawking,,BIZ-BBE-0509
ffaa37d2-afa8-40d6-9d9b-eef77632785b,Stephen King,,BIZ-BBE-0510
392f3d7d-9ea2-4a96-a391-ecc3db82d8ce,Stephen R. Covey,,BIZ-BBE-0511
abf35353-c971-42aa-a460-e72ed06ea915,Stephenie Meyer,,BIZ-BBE-0512
31b5e35f-4fa3-4767-97b1-5938ecf00c10,Steve Snyder,,BIZ-BBE-0513
4c89343d-f644-44a6-9508-3684ec553a09,Steven D. Levitt,,BIZ-BBE-0514
964d4a7b-5663-47e4-8761-f2f2a896b627,Stieg Larsson,,BIZ-BBE-0515
a8fac168-6b45-4f00-bba0-392e11f6c1e4,Sue Monk Kidd,,BIZ-BBE-0516
d2e4580d-7290-42dc-8cce-8fe82e327030,Sun Tzu,,BIZ-BBE-0517
dadfc660-463b-441b-bde1-b4c6969fed3f,Susan Ee,,BIZ-BBE-0518
e9c3ba4d-97f1-46e0-b23a-205badb91a99,Susanna Clarke,,BIZ-BBE-0519
db752c6a-fcea-4479-b715-4e5c00b5ebd7,Suzanne Boisvert,,BIZ-BBE-0520
b3ba8099-0488-46ff-8093-6b9555858a0b,Suzanne Collins,,BIZ-BBE-0521
42cdc1e6-11d8-4846-9892-29854b8ffb62,Sylvain Reynard,,BIZ-BBE-0522
03af926a-5ccf-4aa0-8253-75b3c01adbd8,Sylvia Day,,BIZ-BBE-0523
13d8b537-a23e-4816-8e06-307dbc509f87,Sylvia Plath,,BIZ-BBE-0524
10382352-091e-4131-a723-14800248024d,T.H. White,,BIZ-BBE-0525
6dcdb01f-66ca-4fa6-ad95-06d99dbe2923,T.S. Eliot,,BIZ-BBE-0526
8c412855-2edf-4f3f-b6ab-c18b8aa2a41d,Tabitha Suzuma,,BIZ-BBE-0527
0e875cd6-cfa3-468d-9936-91eeb2d9230b,Tahereh Mafi,,BIZ-BBE-0528
0a85c9fc-9407-413b-818d-cb15fb91f37f,Tammara Webber,,BIZ-BBE-0529
a00231f3-8b1c-4f0b-be32-4fcc66c220f1,Tamora Pierce,,BIZ-BBE-0530
9254ba5b-ed93-40db-a913-ca9ed876fe11,Tatiana de Rosnay,,BIZ-BBE-0531
93050ef2-b361-4a75-af63-18b867f2a40c,Tennessee Williams,,BIZ-BBE-0532
096a4971-7b1d-433b-8fa9-42a6c9de892f,Terry Goodkind,,BIZ-BBE-0533
3b88d0f3-1378-4d1c-82be-a6f681372327,Terry Pratchett,,BIZ-BBE-0534
54916636-8586-4c61-bea6-b98d957833b8,Thomas Hardy,,BIZ-BBE-0535
fc746770-6d73-49b0-a3d2-61c002dde845,Thomas Harris,,BIZ-BBE-0536
1d5635c6-c9b8-4cf9-bba5-c04b41cbc62e,Thomas Keneally,,BIZ-BBE-0537
07c63f18-0dfd-46fc-ace0-69945501ba88,Thomas Mann,,BIZ-BBE-0538
680ded23-6743-4470-b1a2-b61432d34681,Thomas Pynchon,,BIZ-BBE-0539
c84ec0fa-5d20-4784-8dc0-0a710ee8d7e5,Tim Butcher,,BIZ-BBE-0540
8ca5d153-6135-4787-9454-47bed3fce73d,Tim LaHaye,,BIZ-BBE-0541
766d3161-df18-40d3-9110-f454e7cdd722,Tim O'Brien,,BIZ-BBE-0542
87a0ee9d-04f7-4051-8ecf-c286aa63088f,Tom Clancy,,BIZ-BBE-0543
8b29f469-202e-4bb4-a370-888939895ede,Tom Robbins,,BIZ-BBE-0544
52aa7f0a-2c95-4933-ac3a-193501226e7a,Tom Wolfe,,BIZ-BBE-0545
dc7fb74a-a314-4a0c-921f-bc286f2dcf12,Toni Morrison,,BIZ-BBE-0546
1b350287-b133-457c-9da1-ec030cec3810,Traci Medford-Rosow,,BIZ-BBE-0547
9d1f95ea-2cc9-4497-995a-74ba825eae8c,Tracy Chevalier,,BIZ-BBE-0548
2a1a70fa-09e9-4853-a15f-88cba16ebe45,Trenton Lee Stewart,,BIZ-BBE-0549
4b6d3dad-a8ab-46ee-be24-a69533a84824,Truman Capote,,BIZ-BBE-0550
7696b0fe-560d-4102-a4e0-6e836f1a972e,Umberto Eco,,BIZ-BBE-0551
f65995a9-7921-4de2-b132-c4244ef3e5f9,Unknown,,BIZ-BBE-0552
36599734-50f6-443c-8bcb-25735aae53f7,Upton Sinclair,,BIZ-BBE-0553
9b9d97b1-9d79-4e60-a2be-c49e5a390126,Ursula K. Le Guin,,BIZ-BBE-0554
9b433ed8-15bb-41d6-ac8c-e26748e5c14d,V.C. Andrews,,BIZ-BBE-0555
820bf63b-1f39-426b-add9-ff48a0efccc2,Veronica Roth,,BIZ-BBE-0556
1b017f98-b710-4cab-8754-cd3efe61ef64,Victor Hugo,,BIZ-BBE-0557
0a3ff225-f39b-4e05-9fd5-2f0a61d13109,Victoria Aveyard,,BIZ-BBE-0558
4cb4297d-a90c-4322-a34d-ac5ecd549f64,Viktor E. Frankl,,BIZ-BBE-0559
795c02ae-4042-4207-8de8-c90149060430,Vincent Bugliosi,,BIZ-BBE-0560
b96515d2-4cdd-4a12-821d-03fe73b7db1e,Virgil,,BIZ-BBE-0561
cda544ca-a412-4f8c-b665-35d2dd84bbcc,Virginia Woolf,,BIZ-BBE-0562
80fd6943-6940-4071-b936-dc0d09e1121e,Vladimir Nabokov,,BIZ-BBE-0563
bfc08b0d-add0-4442-8024-eb5158266b84,Voltaire,,BIZ-BBE-0564
aad60b68-4e24-41f5-a49b-454f8a1301eb,W. Bruce Cameron,,BIZ-BBE-0565
c4e10ea0-f26b-4b60-8ae6-e4e39431a431,W. Somerset Maugham,,BIZ-BBE-0566
40eba7d3-c711-4388-95a5-f37958be8162,Wallace Stegner,,BIZ-BBE-0567
838bb544-b8e6-4fd9-ab3d-06245714faf5,Wally Lamb,,BIZ-BBE-0568
